ID,Time,Value_0,Value_1,Value_2,Value_3,Value_4,Mask_0,Mask_1,Mask_2,Mask_3,Mask_4
0.0,150.0999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,179.0999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,82.30000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,29.40000000000009,0.0,-0.112884051412426,-0.161999639009254,1.7423390487874797,0.0,0.0,1.0,1.0,1.0,0.0
0.0,41.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,60.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,144.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,30.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,14.400000000000091,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,12.199999999999818,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,41.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8.900000000000091,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,187.0999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,73.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,65.40000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,155.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,39.90000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,123.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,76.30000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,101.90000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,163.4000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,22.699999999999818,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,164.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,106.09999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,133.5999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,22.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,82.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,16.90000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,84.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,76.80000000000018,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,143.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,82.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,137.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,196.9000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,106.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,49.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,66.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,24.300000000000182,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,58.09999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,194.5999999999999,0.0,-0.112884051412426,0.0,0.0,0.5016331061427455,0.0,1.0,0.0,0.0,1.0
0.0,40.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,170.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,27.40000000000009,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,93.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,144.5999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,129.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,103.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,134.9000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,41.09999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,187.69999999999982,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,10.900000000000091,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,125.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,62.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,49.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,113.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,80.09999999999991,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,74.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,126.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,115.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,129.9000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,73.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,150.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,118.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,15.099999999999909,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,36.40000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,159.69999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,193.5999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,82.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,43.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,199.9000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,165.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.199999999999818,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,150.69999999999982,0.0,0.0,-0.161999639009254,0.2609448772556804,0.0,0.0,0.0,1.0,1.0,0.0
0.0,177.5999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,158.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,66.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,166.69999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,145.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,46.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,149.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,191.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,19.300000000000182,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,127.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,59.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,40.40000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,83.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,60.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,138.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7.099999999999909,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,6.199999999999818,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,16.800000000000182,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,70.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,14.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,84.40000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,190.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,75.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,52.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,49.69999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,67.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,45.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,146.5999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,133.4000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,12.400000000000091,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,149.4000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,182.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,34.40000000000009,0.0,0.0,0.0,1.6929592430697529,0.0,0.0,0.0,0.0,1.0,0.0
0.0,57.30000000000018,0.0,0.0,0.0,0.1128054601025004,0.0,0.0,0.0,0.0,1.0,0.0
0.0,150.5999999999999,0.0,0.0,0.0,0.1621852658202271,0.0,0.0,0.0,0.0,1.0,0.0
0.0,32.0,0.0,0.0,0.0,2.03861788309384,0.0,0.0,0.0,0.0,1.0,0.0
0.0,120.69999999999982,0.0,0.0,0.0,1.1991611858924864,0.0,0.0,0.0,0.0,1.0,0.0
0.0,131.5999999999999,0.0,0.0,0.0,1.6929592430697529,0.0,0.0,0.0,0.0,1.0,0.0
0.0,185.5999999999999,0.0,0.0,0.0,2.03861788309384,0.0,0.0,0.0,0.0,1.0,0.0
0.0,51.30000000000018,0.0,0.0,0.0,0.0140458486670471,0.0,0.0,0.0,0.0,1.0,0.0
0.0,169.30000000000018,0.0,0.0,0.0,1.3473006030456662,0.0,0.0,0.0,0.0,1.0,0.0
0.0,198.5,0.0,0.0,0.0,-0.232853179921586,0.0,0.0,0.0,0.0,1.0,0.0
0.0,67.80000000000018,0.0,0.0,0.0,1.1004015744570332,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1128054601025004,0.0,0.0,0.0,0.0,1.0,0.0
0.0,105.59999999999991,0.0,0.0,0.0,-0.4797522085102191,0.0,0.0,0.0,0.0,1.0,0.0
0.0,49.30000000000018,0.0,0.0,0.0,-0.1834733742038593,0.0,0.0,0.0,0.0,1.0,0.0
0.0,50.90000000000009,0.0,0.0,0.0,0.0140458486670471,0.0,0.0,0.0,0.0,1.0,0.0
0.0,102.69999999999982,0.0,0.0,0.0,0.0634256543847738,0.0,0.0,0.0,0.0,1.0,0.0
0.0,113.0,0.0,0.0,0.0,0.5078439058443135,0.0,0.0,0.0,0.0,1.0,0.0
0.0,154.4000000000001,0.0,0.0,0.0,0.7053631287152201,0.0,0.0,0.0,0.0,1.0,0.0
0.0,28.199999999999818,0.0,0.0,0.0,1.6929592430697529,0.0,0.0,0.0,0.0,1.0,0.0
0.0,63.09999999999991,0.0,0.0,0.0,0.2115650715379537,0.0,0.0,0.0,0.0,1.0,0.0
0.0,6.599999999999909,0.0,0.0,0.0,0.2609448772556804,0.0,0.0,0.0,0.0,1.0,0.0
0.0,138.30000000000018,0.0,0.0,0.0,1.643579437352026,0.0,0.0,0.0,0.0,1.0,0.0
0.0,174.9000000000001,0.0,0.0,0.0,1.8904784659406595,0.0,0.0,0.0,0.0,1.0,0.0
0.0,6.099999999999909,0.0,0.0,0.0,-0.4797522085102191,0.0,0.0,0.0,0.0,1.0,0.0
0.0,184.30000000000018,0.0,0.0,0.0,1.7423390487874797,0.0,0.0,0.0,0.0,1.0,0.0
0.0,170.5,0.0,0.0,0.0,1.4460602144811197,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.5,0.0,0.0,0.0,0.310324682973407,0.0,0.0,0.0,0.0,1.0,0.0
0.0,51.0,0.0,0.0,0.0,-0.084713762768406,0.0,0.0,0.0,0.0,1.0,0.0
0.0,19.800000000000182,0.0,0.0,0.0,1.1004015744570332,0.0,0.0,0.0,0.0,1.0,0.0
0.0,198.30000000000018,0.0,0.0,0.0,0.0140458486670471,0.0,0.0,0.0,0.0,1.0,0.0
0.0,64.19999999999982,0.0,0.0,0.0,1.0510217687393066,0.0,0.0,0.0,0.0,1.0,0.0
0.0,160.0,0.0,0.0,0.0,-0.5291320142279458,0.0,0.0,0.0,0.0,1.0,0.0
0.0,158.0999999999999,0.0,0.0,0.0,-0.0353339570506794,0.0,0.0,0.0,0.0,1.0,0.0
0.0,127.80000000000018,0.0,0.0,0.0,1.643579437352026,0.0,0.0,0.0,0.0,1.0,0.0
0.0,68.19999999999982,0.0,0.0,0.0,1.1004015744570332,0.0,0.0,0.0,0.0,1.0,0.0
0.0,191.30000000000018,0.0,0.0,0.0,0.4584641001265869,0.0,0.0,0.0,0.0,1.0,0.0
0.0,177.9000000000001,0.0,0.0,0.0,2.0879976888115657,0.0,0.0,0.0,0.0,1.0,0.0
0.0,36.09999999999991,0.0,0.0,0.0,0.0,1.9514160540517425,0.0,0.0,0.0,0.0,1.0
0.0,98.69999999999982,0.0,0.0,0.0,0.0,-0.6259758533420299,0.0,0.0,0.0,0.0,1.0
0.0,62.40000000000009,0.0,0.0,0.0,0.0,0.609024435617486,0.0,0.0,0.0,0.0,1.0
0.0,174.19999999999982,0.0,0.0,0.0,0.0,1.5755464008901507,0.0,0.0,0.0,0.0,1.0
0.0,122.40000000000009,0.0,0.0,0.0,0.0,1.1459810829911885,0.0,0.0,0.0,0.0,1.0
0.0,164.4000000000001,0.0,0.0,0.0,0.0,1.0922854182538184,0.0,0.0,0.0,0.0,1.0
0.0,80.40000000000009,0.0,0.0,0.0,0.0,1.7903290598396318,0.0,0.0,0.0,0.0,1.0
0.0,21.90000000000009,0.0,0.0,0.0,0.0,1.5755464008901507,0.0,0.0,0.0,0.0,1.0
0.0,114.59999999999991,0.0,0.0,0.0,0.0,-0.4648888591299191,0.0,0.0,0.0,0.0,1.0
0.0,130.19999999999982,0.0,0.0,0.0,0.0,1.46815507141541,0.0,0.0,0.0,0.0,1.0
0.0,47.30000000000018,0.0,0.0,0.0,0.0,0.4479374414053752,0.0,0.0,0.0,0.0,1.0
0.0,123.40000000000009,0.0,0.0,0.0,0.0,1.1996767477285588,0.0,0.0,0.0,0.0,1.0
0.0,33.30000000000018,0.0,0.0,0.0,0.0,2.0051117187891125,0.0,0.0,0.0,0.0,1.0
0.0,165.5,0.0,0.0,0.0,0.0,0.5016331061427455,0.0,0.0,0.0,0.0,1.0
0.0,159.0999999999999,0.0,0.0,0.0,0.0,0.4479374414053752,0.0,0.0,0.0,0.0,1.0
